Season,Cultivar,Repetition,PH,IFP,NLP,NGP,NGL,NS,MHG,GY,Maturation group,Seeds per meter/linear,Density per meter/linear
0.0,NK 7777 IPRO,0.6666666666666666,0.440677966101695,0.5520833333333335,0.5817120622568094,0.8919777601270849,0.5627705627705629,0.7674418604651163,0.6152462334157859,0.6796362960931903,0.5357142857142857,0.5882352941176471,0.5882352941176471
0.0,NK 7777 IPRO,1.0,0.2739406779661017,0.4963541666666667,0.5343385214007782,0.6939237490071486,0.7012987012987013,0.8918604651162791,0.6479649201709017,0.7120412056242021,0.5357142857142857,0.5882352941176471,0.5882352941176471
0.0,GNS7900 IPRO - AMPLA,0.0,0.1610169491525424,0.6562500000000001,0.2801556420233463,0.1302621127879269,0.303030303030303,0.372093023255814,0.3817180121430176,0.5587377681859325,0.6071428571428572,0.7563025210084034,0.7563025210084033
0.0,GNS7900 IPRO - AMPLA,0.3333333333333333,0.3516949152542373,0.6041666666666667,0.3326848249027238,0.3010325655281969,0.5757575757575758,0.4186046511627907,0.4033055992804138,0.5484511037010175,0.6071428571428572,0.7563025210084034,0.7563025210084033
0.0,GNS7900 IPRO - AMPLA,0.6666666666666666,0.2033898305084746,0.5729166666666667,0.2918287937743191,0.136616362192216,0.303030303030303,0.4651162790697674,0.3854283786822577,0.6077741120417952,0.6071428571428572,0.7563025210084034,0.7563025210084033
0.0,GNS7900 IPRO - AMPLA,1.0,0.2387711864406779,0.6109375,0.3015564202334631,0.1893169181890389,0.393939393939394,0.4186046511627907,0.4053294355745447,0.5362332941207688,0.6071428571428572,0.7563025210084034,0.7563025210084033
0.0,LTT 7901 IPRO,0.0,0.2754237288135593,0.4479166666666667,0.4007782101167315,0.3510722795869737,0.5541125541125542,0.6511627906976744,0.4167978412412862,0.5579653101477988,0.6071428571428572,0.504201680672269,0.4411764705882353
0.0,LTT 7901 IPRO,0.3333333333333333,0.3983050847457628,0.5729166666666667,0.669260700389105,0.5710881652104846,0.5238095238095238,0.813953488372093,0.4103890263098718,0.5815636083814646,0.6071428571428572,0.504201680672269,0.4411764705882353
0.0,LTT 7901 IPRO,0.6666666666666666,0.4025423728813558,0.5416666666666669,0.5077821011673153,0.426528991262907,0.5194805194805195,0.6046511627906976,0.4364740274342252,0.4962836513089037,0.6071428571428572,0.504201680672269,0.4411764705882353
0.0,LTT 7901 IPRO,1.0,0.3586864406779661,0.5208333333333334,0.5259727626459143,0.4495631453534551,0.5324675324675324,0.6895348837209302,0.4342253204407466,0.532173466950884,0.6071428571428572,0.504201680672269,0.4411764705882353
0.0,BRASMAX BÔNUS IPRO,0.0,0.5000000000000001,0.6354166666666666,0.5136186770428015,0.7315329626687846,0.4805194805194804,0.6976744186046512,0.5640881493141442,0.5801926427794338,0.6071428571428572,0.504201680672269,0.5042016806722689
0.0,BRASMAX BÔNUS IPRO,0.3333333333333333,0.3474576271186441,0.5104166666666667,0.3715953307392996,0.3717235901509134,0.6406926406926406,0.7209302325581395,0.5761187317292558,0.5809120311813596,0.6071428571428572,0.504201680672269,0.5042016806722689
0.0,BRASMAX BÔNUS IPRO,0.6666666666666666,0.440677966101695,0.3229166666666667,0.4066147859922179,0.8054011119936457,0.5497835497835498,0.5348837209302325,0.6336856307623115,0.6700660716970785,0.6071428571428572,0.504201680672269,0.5042016806722689
0.0,BRASMAX BÔNUS IPRO,1.0,0.429449152542373,0.4895833333333335,0.4306420233463034,0.6362192216044479,0.5584415584415584,0.6511627906976744,0.6348099842590511,0.6032720379035135,0.6071428571428572,0.504201680672269,0.5042016806722689
0.0,97Y97 IPRO,0.0,0.1313559322033897,0.3541666666666667,0.2801556420233463,0.3280381254964257,0.7445887445887447,0.5581395348837209,0.4528895884866202,0.4156237008995302,0.6071428571428572,0.7563025210084034,0.7563025210084033
0.0,97Y97 IPRO,0.3333333333333333,0.0720338983050847,0.625,0.4319066147859921,0.4932486100079428,0.7445887445887447,0.5813953488372093,0.4630087699572746,0.473018512458097,0.6071428571428572,0.7563025210084034,0.7563025210084033
0.0,97Y97 IPRO,0.6666666666666666,0.1610169491525424,0.5833333333333334,0.424124513618677,0.5019857029388403,0.7748917748917749,0.5348837209302325,0.4387227344277042,0.3725488461776594,0.6071428571428572,0.7563025210084034,0.7563025210084033
0.0,97Y97 IPRO,1.0,0.1213983050847457,0.5208333333333334,0.3786964980544748,0.4411040508339952,0.7532467532467533,0.5581395348837209,0.5122554531144592,0.3312223411375181,0.6071428571428572,0.7563025210084034,0.7563025210084033
0.0,BRASMAX OLIMPO IPRO,0.0,0.8262711864406779,0.8229166666666667,0.2315175097276264,0.4455917394757744,0.4588744588744589,0.5116279069767441,0.6837193613672139,0.834425683345274,0.6428571428571428,0.504201680672269,0.5042016806722689
0.0,BRASMAX OLIMPO IPRO,0.3333333333333333,0.9194915254237288,0.8750000000000001,0.5019455252918288,0.3598093725178713,0.4285714285714285,0.6046511627906976,0.6782100292331908,0.8511190322457005,0.6428571428571428,0.504201680672269,0.5042016806722689
0.0,BRASMAX OLIMPO IPRO,0.6666666666666666,0.7838983050847457,1.0,0.6556420233463034,0.7077045274027005,0.70995670995671,0.6744186046511628,0.5626264897683831,0.8054585069152684,0.6428571428571428,0.504201680672269,0.5042016806722689
0.0,BRASMAX OLIMPO IPRO,1.0,0.843220338983051,0.8994791666666667,0.4630350194552529,0.5043685464654488,0.5324675324675324,0.5965116279069768,0.5952327411738251,0.8140115632840671,0.6428571428571428,0.504201680672269,0.5042016806722689
0.0,LYNDA IPRO,0.0,0.1737288135593219,0.3333333333333333,0.235408560311284,0.1604447974583002,0.4545454545454545,0.2790697674418604,0.7781650550933215,0.6421956677486975,0.6428571428571428,0.08403361344537816,0.08403361344537816
0.0,LYNDA IPRO,0.3333333333333333,0.2754237288135593,0.4166666666666666,0.377431906614786,0.312946783161239,0.5238095238095238,0.3023255813953489,0.6050146165954576,0.6961409529537675,0.6428571428571428,0.08403361344537816,0.08403361344537816
0.0,LYNDA IPRO,0.6666666666666666,0.3559322033898306,0.9479166666666666,0.3424124513618677,0.3550436854646544,0.6666666666666666,0.3023255813953489,0.8276366089498537,0.7239081659428558,0.6428571428571428,0.08403361344537816,0.08403361344537816
0.0,LYNDA IPRO,1.0,0.2684322033898306,0.5661458333333335,0.3183852140077821,0.276131850675139,0.5454545454545455,0.2941860465116279,0.8400044974139871,0.7362173732299065,0.6428571428571428,0.08403361344537816,0.08403361344537816
0.0,NK 8100 IPRO,0.0,0.7754237288135595,0.5000000000000001,0.5875486381322956,0.607625099285147,0.6709956709956711,0.7441860465116279,0.7596132223971217,0.4606267524036123,0.6785714285714284,0.504201680672269,0.5042016806722689
0.0,NK 8100 IPRO,0.3333333333333333,0.7627118644067796,0.53125,0.3521400778210117,0.2962668784749802,0.5324675324675324,0.5813953488372093,0.7826624690802787,0.4707630529192722,0.6785714285714284,0.504201680672269,0.5042016806722689
0.0,NK 8100 IPRO,0.6666666666666666,0.5593220338983051,0.6145833333333334,0.5175097276264592,0.5496425734710086,0.6926406926406926,0.627906976744186,0.753879019563751,0.4531203471933533,0.6785714285714284,0.504201680672269,0.5042016806722689
0.0,NK 8100 IPRO,1.0,0.6991525423728813,0.5484375000000001,0.4857003891050583,0.4845115170770453,0.6320346320346321,0.6511627906976744,0.7462334157859232,0.4749791406846573,0.6785714285714284,0.504201680672269,0.5042016806722689
0.0,82HO111 IPRO - HO COXIM IPRO,0.0,0.059322033898305,0.5104166666666667,0.5700389105058365,0.5639396346306592,0.6363636363636365,0.7209302325581395,0.7529795367663593,0.6009487671628678,0.714285714285714,0.4201680672268908,0.42016806722689076
0.0,82HO111 IPRO - HO COXIM IPRO,0.3333333333333333,0.3305084745762712,0.3645833333333333,0.4571984435797665,0.5107227958697379,0.7316017316017316,0.6511627906976744,0.6622442095794919,0.5400307214227379,0.714285714285714,0.4201680672268908,0.42016806722689076
0.0,82HO111 IPRO - HO COXIM IPRO,0.6666666666666666,0.1652542372881355,0.3541666666666667,0.5992217898832685,0.5949166004765687,0.6406926406926406,0.6744186046511628,0.6694400719586238,0.5463902328282874,0.714285714285714,0.4201680672268908,0.42016806722689076
0.0,82HO111 IPRO - HO COXIM IPRO,1.0,0.184957627118644,0.4098958333333333,0.5421206225680935,0.5565131056393963,0.6666666666666666,0.6825581395348836,0.7503935237238589,0.54699463701843,0.714285714285714,0.4201680672268908,0.42016806722689076
0.0,83IX84RSF I2X,0.0,0.4618644067796612,0.4166666666666666,0.8132295719844358,0.6806989674344717,0.5064935064935064,0.6046511627906976,0.2147515178772205,0.7415243368506709,0.7500000000000002,0.4201680672268908,0.42016806722689076
0.0,83IX84RSF I2X,0.3333333333333333,0.6652542372881356,0.5729166666666667,0.6517509727626459,0.6362192216044479,0.6277056277056278,0.7209302325581395,0.2408365190015739,0.7548448155387895,0.7500000000000002,0.4201680672268908,0.42016806722689076
0.0,83IX84RSF I2X,0.6666666666666666,0.4152542372881356,0.3854166666666666,0.7996108949416343,0.6171564733915805,0.4502164502164502,0.6046511627906976,0.2798515853384302,0.7620003714874535,0.7500000000000002,0.4201680672268908,0.42016806722689076
0.0,83IX84RSF I2X,1.0,0.5141949152542374,0.4583333333333333,0.754863813229572,0.6446783161239078,0.5281385281385282,0.6430232558139535,0.2098043624915673,0.780807660896818,0.7500000000000002,0.4201680672268908,0.42016806722689076
0.0,ADAPTA LTT 8402 IPRO,0.0,0.1440677966101694,0.4479166666666667,0.3385214007782101,0.3216838760921366,0.606060606060606,0.627906976744186,0.3530469979761638,0.875970363556491,0.7857142857142858,0.2521008403361345,0.25210084033613445
0.0,ADAPTA LTT 8402 IPRO,0.3333333333333333,0.2330508474576271,0.4791666666666666,0.3365758754863813,0.3375694996028595,0.6406926406926406,0.5348837209302325,0.2553406791095121,0.9023931457616524,0.7857142857142858,0.2521008403361345,0.25210084033613445
0.0,ADAPTA LTT 8402 IPRO,0.6666666666666666,0.2627118644067796,0.7291666666666667,0.3929961089494164,0.2319301032565528,0.3506493506493506,0.5813953488372093,0.38835169777378,0.8729689807976367,0.7857142857142858,0.2521008403361345,0.25210084033613445
0.0,ADAPTA LTT 8402 IPRO,1.0,0.2133474576271186,0.5520833333333335,0.3560311284046692,0.2970611596505162,0.5324675324675324,0.5813953488372093,0.5075331684281537,0.9431948510659626,0.7857142857142858,0.2521008403361345,0.25210084033613445
0.0,98R30 CE,0.0,0.6567796610169491,0.5416666666666669,0.3735408560311284,0.3613979348689436,0.6190476190476191,0.7209302325581395,0.4803238138070609,0.9496428118651912,0.7500000000000002,0.8403361344537816,0.8403361344537815
0.0,98R30 CE,0.3333333333333333,0.5466101694915255,0.5104166666666667,0.5311284046692607,0.5377283558379665,0.6536796536796537,0.7209302325581395,0.3712615246233417,1.0,0.7500000000000002,0.8403361344537816,0.8403361344537815
0.0,98R30 CE,0.6666666666666666,0.4957627118644068,0.5625000000000001,0.3735408560311284,0.3804606830818109,0.6536796536796537,0.7209302325581395,0.5567798515853386,0.9324600429864054,0.7500000000000002,0.8403361344537816,0.8403361344537815
0.0,98R30 CE,1.0,0.5663135593220339,0.5380208333333335,0.4260700389105058,0.426528991262907,0.6406926406926406,0.7209302325581395,0.5231616820328312,0.9027145118920208,0.7500000000000002,0.8403361344537816,0.8403361344537815
0.0,FORTALEZA IPRO,0.0,0.6525423728813561,0.46875,0.6770428015564202,0.8308181096108022,0.8311688311688311,0.7674418604651163,0.0,0.8886716964888538,0.7500000000000002,0.2521008403361345,0.25210084033613445
0.0,FORTALEZA IPRO,0.3333333333333333,0.5762711864406779,0.5833333333333334,0.2315175097276264,0.2692613185067514,0.7316017316017316,0.5581395348837209,0.0548684506408814,0.8699705463519048,0.7500000000000002,0.2521008403361345,0.25210084033613445
0.0,FORTALEZA IPRO,0.6666666666666666,0.5508474576271185,0.4895833333333335,0.6906614785992218,0.7505957108816521,0.7186147186147187,0.7209302325581395,0.0402518551832694,0.7851387328739861,0.7500000000000002,0.2521008403361345,0.25210084033613445
0.0,FORTALEZA IPRO,1.0,0.5932203389830507,0.5140625000000001,0.5330739299610895,0.6168784749801429,0.761904761904762,0.6825581395348836,0.0887114908927365,0.7880251314210573,0.7500000000000002,0.2521008403361345,0.25210084033613445
0.0,MONSOY 8330I2X,0.0,0.3347457627118644,0.3854166666666666,0.3346303501945526,0.3621922160444797,0.6969696969696969,0.4418604651162791,0.1937261074881942,0.7953045165208726,0.7500000000000002,0.33613445378151263,0.33613445378151263
0.0,MONSOY 8330I2X,0.3333333333333333,0.5508474576271185,0.6354166666666666,0.0953307392996109,0.3764892772041302,0.6969696969696969,0.5348837209302325,0.2333033505734202,0.8764244037773786,0.7500000000000002,0.33613445378151263,0.33613445378151263
0.0,MONSOY 8330I2X,0.6666666666666666,0.4915254237288135,0.5625000000000001,0.4338521400778209,0.443208895949166,0.658008658008658,0.4418604651162791,0.2738925118057115,0.859498138140263,0.7500000000000002,0.33613445378151263,0.33613445378151263
0.0,MONSOY 8330I2X,1.0,0.4591101694915253,0.5276041666666667,0.2879377431906614,0.3939634630659253,1.0,0.4732558139534883,0.2973914998875645,0.835861511836003,0.7500000000000002,0.33613445378151263,0.33613445378151263
0.0,SUZY IPRO,0.0,0.3093220338983051,0.4270833333333333,0.9357976653696498,0.8173153296266878,0.5367965367965368,0.6046511627906976,0.1825950078704745,0.7427862148671638,0.7500000000000002,0.08403361344537816,0.08403361344537816
0.0,SUZY IPRO,0.3333333333333333,0.4830508474576273,0.28125,0.5136186770428015,0.5091342335186655,0.6363636363636365,0.6046511627906976,0.2469080278839668,0.6953478567237755,0.7500000000000002,0.08403361344537816,0.08403361344537816
0.0,SUZY IPRO,0.6666666666666666,0.5084745762711863,0.4895833333333335,0.7120622568093385,0.7315329626687846,0.6666666666666666,0.627906976744186,0.1698898133573193,0.6565126762722707,0.7500000000000002,0.08403361344537816,0.08403361344537816
0.0,SUZY IPRO,1.0,0.4336864406779659,0.3994791666666666,0.7205252918287938,0.6859809372517872,0.6147186147186147,0.6127906976744186,0.1639307398246006,0.6827467664375827,0.7500000000000002,0.08403361344537816,0.08403361344537816
0.0,TMG 22X83I2X,0.0,0.385593220338983,0.4895833333333335,0.1906614785992217,0.1660047656870532,0.5670995670995671,0.4186046511627907,0.4541263773330333,0.7291119386043275,0.7500000000000002,0.33613445378151263,0.33613445378151263
0.0,TMG 22X83I2X,0.3333333333333333,0.6398305084745762,0.4583333333333333,0.1867704280155642,0.1771247021445592,0.6103896103896105,0.3953488372093023,0.5764560377782776,0.6910963892009186,0.7500000000000002,0.33613445378151263,0.33613445378151263
0.0,TMG 22X83I2X,0.6666666666666666,0.3432203389830507,0.4583333333333333,0.1264591439688716,0.1247021445591739,0.6277056277056278,0.3488372093023256,0.599055543062739,0.6292909012108722,0.7500000000000002,0.33613445378151263,0.33613445378151263
0.0,TMG 22X83I2X,1.0,0.4561440677966101,0.46875,0.1679961089494163,0.155957108816521,0.6017316017316018,0.3872093023255814,0.5725208005396896,0.6839113501210283,0.7500000000000002,0.33613445378151263,0.33613445378151263
0.0,EXPANDE LTT 8301 IPRO,0.0,0.4025423728813558,0.625,0.1186770428015564,0.1231135822081016,0.645021645021645,0.4883720930232557,0.3596806836069261,0.5342254928842463,0.7500000000000002,0.33613445378151263,0.33613445378151263
0.0,EXPANDE LTT 8301 IPRO,0.3333333333333333,0.385593220338983,0.4583333333333333,0.1284046692607003,0.1469420174741858,0.6926406926406926,0.4651162790697674,0.4471553856532495,0.5140708243778322,0.7500000000000002,0.33613445378151263,0.33613445378151263
0.0,EXPANDE LTT 8301 IPRO,0.6666666666666666,0.4067796610169491,0.5729166666666667,0.1634241245136186,0.1493248610007943,0.5930735930735931,0.372093023255814,0.508882392624241,0.5023158999578391,0.7500000000000002,0.33613445378151263,0.33613445378151263
0.0,EXPANDE LTT 8301 IPRO,1.0,0.3983050847457628,0.5520833333333335,0.1368677042801556,0.1397934868943606,0.645021645021645,0.4418604651162791,0.577355520575669,0.5586817502366022,0.7500000000000002,0.33613445378151263,0.33613445378151263
0.0,FORTALECE L090183 RR,0.0,0.5847457627118645,0.5625000000000001,0.1070038910505836,0.1231135822081016,0.6883116883116882,0.3255813953488372,0.213964470429503,0.8492262152209612,0.7500000000000002,0.33613445378151263,0.33613445378151263
0.0,FORTALECE L090183 RR,0.3333333333333333,0.4491525423728813,0.5937500000000001,0.2081712062256809,0.210484511517077,0.6406926406926406,0.3023255813953489,0.3174049921295254,0.7755065939022987,0.7500000000000002,0.33613445378151263,0.33613445378151263
0.0,FORTALECE L090183 RR,0.6666666666666666,0.4957627118644068,0.4791666666666666,0.4630350194552529,0.4710087370929309,0.6536796536796537,0.3953488372093023,0.289296154711041,0.7269685149641633,0.7500000000000002,0.33613445378151263,0.33613445378151263
0.0,FORTALECE L090183 RR,1.0,0.5099576271186441,0.5453125000000002,0.2594357976653696,0.2681890389197776,0.6623376623376624,0.3406976744186046,0.2546660670114685,0.7691972038198345,0.7500000000000002,0.33613445378151263,0.33613445378151263
0.0,96R29 IPRO,0.0,0.4915254237288135,0.53125,0.3385214007782101,0.3351866560762509,0.6320346320346321,0.5116279069767441,0.2838992579266922,0.2043269443387966,0.0,1.0,1.0
0.0,96R29 IPRO,0.3333333333333333,0.5720338983050847,0.4895833333333335,0.2003891050583657,0.2088959491660048,0.658008658008658,0.3953488372093023,0.3215651000674611,0.0924944792836778,0.0,1.0,1.0
0.0,96R29 IPRO,0.6666666666666666,0.1186440677966102,0.3958333333333333,0.0,0.0301826846703733,0.7792207792207794,0.4883720930232557,0.3174049921295254,0.0760989100086385,0.0,1.0,1.0
0.0,96R29 IPRO,1.0,0.3940677966101695,0.4723958333333333,0.1796692607003891,0.1914217633042096,0.6926406926406926,0.4651162790697674,0.3665392399370361,0.0,0.0,1.0,1.0
0.0,74K75RSF CE,0.0,0.3432203389830507,0.4479166666666667,0.3560311284046692,0.3629864972200158,0.6536796536796537,0.5813953488372093,0.4540139419833595,0.4139166276015177,0.42857142857142866,0.8403361344537816,0.8403361344537815
0.0,74K75RSF CE,0.3333333333333333,0.385593220338983,0.34375,0.5194552529182879,0.5274027005559968,0.6536796536796537,0.5348837209302325,0.3512480323813808,0.4131648077552429,0.42857142857142866,0.8403361344537816,0.8403361344537815
0.0,74K75RSF CE,0.6666666666666666,0.6271186440677967,0.5208333333333334,0.3540856031128405,0.4019062748212867,0.7316017316017316,0.4651162790697674,0.3646278389925793,0.3897404599958133,0.42857142857142866,0.8403361344537816,0.8403361344537815
0.0,74K75RSF CE,1.0,0.4519067796610171,0.4374999999999999,0.4098249027237354,0.4307783955520254,0.6796536796536796,0.5267441860465115,0.3512480323813808,0.3879832653747158,0.42857142857142866,0.8403361344537816,0.8403361344537815
0.0,FTR 3868 IPRO,0.0,0.4576271186440678,0.5208333333333334,0.2665369649805448,0.2915011914217633,0.6969696969696969,0.5116279069767441,0.30211378457387,0.3399640895461661,0.49999999999999983,0.4201680672268908,0.42016806722689076
0.0,FTR 3868 IPRO,0.3333333333333333,0.5127118644067796,0.46875,0.2334630350194552,0.2533756949960286,0.683982683982684,0.4883720930232557,0.3445019114009443,0.5010039006182613,0.49999999999999983,0.4201680672268908,0.42016806722689076
0.0,FTR 3868 IPRO,0.6666666666666666,0.4110169491525424,0.4479166666666667,0.4027237354085604,0.4154090548054011,0.6623376623376624,0.627906976744186,0.1266022037328535,0.3585767902894359,0.49999999999999983,0.4201680672268908,0.42016806722689076
0.0,FTR 3868 IPRO,1.0,0.4603813559322033,0.4791666666666666,0.300875486381323,0.3200953137410643,0.683982683982684,0.5430232558139535,0.1306498763211154,0.3273482576943601,0.49999999999999983,0.4201680672268908,0.42016806722689076
0.0,GNS7700 IPRO,0.0,0.3940677966101695,0.4374999999999999,0.2509727626459144,0.1953931691818904,0.5064935064935064,0.3953488372093023,0.1250281088374185,0.3867508704894494,0.5357142857142857,0.6722689075630253,0.6722689075630253
0.0,GNS7700 IPRO,0.3333333333333333,0.4661016949152541,0.28125,0.1770428015564202,0.1985702938840349,0.6969696969696969,0.4186046511627907,0.0971441421182818,0.373221061569623,0.5357142857142857,0.6722689075630253,0.6722689075630253
0.0,GNS7700 IPRO,0.6666666666666666,0.385593220338983,0.3541666666666667,0.2626459143968872,0.2835583796664019,0.6883116883116882,0.4186046511627907,0.0820778052619745,0.3699425373772395,0.5357142857142857,0.6722689075630253,0.6722689075630253
0.0,GNS7700 IPRO,1.0,0.4152542372881356,0.3578125,0.2302529182879377,0.2258538522637013,0.6277056277056278,0.4104651162790698,0.1425680233865528,0.3926474967347432,0.5357142857142857,0.6722689075630253,0.6722689075630253
0.0,ELISA IPRO,0.0,0.5042372881355933,0.6354166666666666,0.2587548638132295,0.2001588562351072,0.5021645021645023,0.3953488372093023,0.393861029907803,0.4560303322454058,0.5357142857142857,0.2521008403361345,0.25210084033613445
0.0,ELISA IPRO,0.3333333333333333,0.6440677966101696,0.4895833333333335,0.2198443579766537,0.1397934868943606,0.4329004329004329,0.4186046511627907,0.3450640881493141,0.464135245019562,0.5357142857142857,0.2521008403361345,0.25210084033613445
0.0,ELISA IPRO,0.6666666666666666,0.6610169491525424,0.5416666666666669,0.2723735408560311,0.1938046068308181,0.4588744588744589,0.5116279069767441,0.4310771306498763,0.3985441229800369,0.5357142857142857,0.2521008403361345,0.25210084033613445
0.0,ELISA IPRO,1.0,0.6031779661016948,0.5557291666666668,0.2502918287937743,0.1779189833200953,0.4632034632034631,0.4418604651162791,0.5165279964020688,0.4250789410838588,0.5357142857142857,0.2521008403361345,0.25210084033613445
0.0,79I81RSF IPRO,0.0,0.4745762711864407,0.5520833333333335,0.4260700389105058,0.3844320889594916,0.5714285714285714,0.5348837209302325,0.5961322239712167,0.4135421918349416,0.6071428571428572,0.33613445378151263,0.33613445378151263
0.0,79I81RSF IPRO,0.3333333333333333,0.444915254237288,0.4166666666666666,0.5583657587548637,0.52263701350278,0.5930735930735931,0.5348837209302325,0.5475601529120755,0.4091521535953204,0.6071428571428572,0.33613445378151263,0.33613445378151263
0.0,79I81RSF IPRO,0.6666666666666666,0.1694915254237288,0.3333333333333333,0.3054474708171206,0.3264495631453534,0.683982683982684,0.5116279069767441,0.5872498313469754,0.394059738720491,0.6071428571428572,0.33613445378151263,0.33613445378151263
0.0,79I81RSF IPRO,1.0,0.3629237288135594,0.4338541666666666,0.4299610894941634,0.4111596505162828,0.6147186147186147,0.5267441860465115,0.6477400494715537,0.4542141713618554,0.6071428571428572,0.33613445378151263,0.33613445378151263
0.0,NEO 790 IPRO,0.0,0.1144067796610169,0.53125,0.1245136186770428,0.1525019857029388,0.7229437229437229,0.6046511627906976,0.0978187542163254,0.4054254858082948,0.6071428571428572,0.504201680672269,0.5042016806722689
0.0,NEO 790 IPRO,0.3333333333333333,0.1610169491525424,0.5625000000000001,0.1420233463035019,0.1231135822081016,0.5714285714285714,0.5348837209302325,0.2333033505734202,0.346185030234951,0.6071428571428572,0.504201680672269,0.5042016806722689
0.0,NEO 790 IPRO,0.6666666666666666,0.0974576271186441,0.4374999999999999,0.1186770428015564,0.0,0.2337662337662338,0.5581395348837209,0.1666291882167752,0.4312468121364362,0.6071428571428572,0.504201680672269,0.5042016806722689
0.0,NEO 790 IPRO,1.0,0.1243644067796609,0.5104166666666667,0.1284046692607003,0.0918586179507546,0.5108225108225108,0.5662790697674418,0.2880593658646279,0.3916214837680621,0.6071428571428572,0.504201680672269,0.5042016806722689
0.0,PAULA IPRO,0.0,0.3813559322033897,0.4479166666666667,0.2782101167315175,0.1834789515488483,0.4285714285714285,0.5116279069767441,0.3361816955250731,0.5968948366192284,0.6071428571428572,0.33613445378151263,0.33613445378151263
0.0,PAULA IPRO,0.3333333333333333,0.5211864406779662,0.5208333333333334,0.2743190661478599,0.1691818903891978,0.4025974025974027,0.372093023255814,0.3529345626264896,0.6659148468203917,0.6071428571428572,0.33613445378151263,0.33613445378151263
0.0,PAULA IPRO,0.6666666666666666,0.444915254237288,0.46875,0.1867704280155642,0.1755361397934869,0.606060606060606,0.3953488372093023,0.2489318641780974,0.533367533765556,0.6071428571428572,0.33613445378151263,0.33613445378151263
0.0,PAULA IPRO,1.0,0.4491525423728813,0.4791666666666666,0.2464007782101167,0.1760524225575853,0.4761904761904762,0.4267441860465117,0.2452214976388577,0.5694460414473859,0.6071428571428572,0.33613445378151263,0.33613445378151263
